"cantidad(-1)","cantidad(-2)","cantidad(-3)","cantidad(-4)","cantidad(-5)","cantidad(-6)","cantidad(-7)","cantidad(-8)","cantidad(-9)","cantidad(-10)","cantidad(-11)","temperatura_media_media(-1)","temperatura_media_media(-2)","temperatura_media_media(-3)","temperatura_media_media(-4)","temperatura_media_media(-5)","temperatura_media_media(-6)","temperatura_media_media(-7)","temperatura_media_media(-8)","temperatura_media_media(-9)","temperatura_media_media(-10)","temperatura_media_media(-11)","indice(-1)","indice(-2)","indice(-3)","indice(-4)","indice(-5)","indice(-6)","indice(-7)","indice(-8)","indice(-9)","indice(-10)","indice(-11)","humedad_min_media_porc(-1)","humedad_min_media_porc(-2)","humedad_min_media_porc(-3)","humedad_min_media_porc(-4)","humedad_min_media_porc(-5)","humedad_min_media_porc(-6)","humedad_min_media_porc(-7)","humedad_min_media_porc(-8)","humedad_min_media_porc(-9)","humedad_min_media_porc(-10)","humedad_min_media_porc(-11)","humedad_max_media_porc(-1)","humedad_max_media_porc(-2)","humedad_max_media_porc(-3)","humedad_max_media_porc(-4)","humedad_max_media_porc(-5)","humedad_max_media_porc(-6)","humedad_max_media_porc(-7)","humedad_max_media_porc(-8)","humedad_max_media_porc(-9)","humedad_max_media_porc(-10)","humedad_max_media_porc(-11)","lluvia_mm(-1)","lluvia_mm(-2)","lluvia_mm(-3)","lluvia_mm(-4)","lluvia_mm(-5)","lluvia_mm(-6)","lluvia_mm(-7)","lluvia_mm(-8)","lluvia_mm(-9)","lluvia_mm(-10)","lluvia_mm(-11)","humedad_media_media_porc(-1)","humedad_media_media_porc(-2)","humedad_media_media_porc(-3)","humedad_media_media_porc(-4)","humedad_media_media_porc(-5)","humedad_media_media_porc(-6)","humedad_media_media_porc(-7)","humedad_media_media_porc(-8)","humedad_media_media_porc(-9)","humedad_media_media_porc(-10)","humedad_media_media_porc(-11)","temperatura_max_media(-1)","temperatura_max_media(-2)","temperatura_max_media(-3)","temperatura_max_media(-4)","temperatura_max_media(-5)","temperatura_max_media(-6)","temperatura_max_media(-7)","temperatura_max_media(-8)","temperatura_max_media(-9)","temperatura_max_media(-10)","temperatura_max_media(-11)","nivel(-1)","nivel(-2)","nivel(-3)","nivel(-4)","nivel(-5)","nivel(-6)","nivel(-7)","nivel(-8)","nivel(-9)","nivel(-10)","nivel(-11)","cantidad","temperatura_min_media(-1)","temperatura_min_media(-2)","temperatura_min_media(-3)","temperatura_min_media(-4)","temperatura_min_media(-5)","temperatura_min_media(-6)","temperatura_min_media(-7)","temperatura_min_media(-8)","temperatura_min_media(-9)","temperatura_min_media(-10)","temperatura_min_media(-11)"
12,4,10,17,13,19,19,30,23,36,37,18.429,18.286,15.429,19.571,21.571,23.143,22.0,21.143,19.857,26.714,25.857,9.918,10.419,10.921,11.813,16.691,18.173,19.655,21.137,22.619,17.063,11.508,57.0,55.714,57.571,56.714,55.857,44.143,50.857,44.286,49.429,48.714,51.0,90.571,90.0,94.571,89.857,92.857,90.571,86.286,92.714,90.857,83.714,88.857,18.3,15.0,25.0,34.0,4.0,2.6,60.6,1.1,141.0,66.0,8.0,75.857,74.286,77.429,74.714,75.857,70.571,71.143,69.0,70.0,69.286,71.286,23.429,22.857,19.143,23.571,25.857,27.429,26.286,26.143,24.429,30.429,30.714,6.22,5.8,5.25,4.9,4.8,4.64,4.42,4.25,3.9,2.9,2.68,11,13.714,13.429,11.714,15.571,17.286,18.0,17.857,16.143,15.429,22.571,21.0
11,12,4,10,17,13,19,19,30,23,36,16.571,18.429,18.286,15.429,19.571,21.571,23.143,22.0,21.143,19.857,26.714,9.417,9.918,10.419,10.921,11.813,16.691,18.173,19.655,21.137,22.619,17.063,57.857,57.0,55.714,57.571,56.714,55.857,44.143,50.857,44.286,49.429,48.714,91.286,90.571,90.0,94.571,89.857,92.857,90.571,86.286,92.714,90.857,83.714,0.1,18.3,15.0,25.0,34.0,4.0,2.6,60.6,1.1,141.0,66.0,75.286,75.857,74.286,77.429,74.714,75.857,70.571,71.143,69.0,70.0,69.286,20.571,23.429,22.857,19.143,23.571,25.857,27.429,26.286,26.143,24.429,30.429,6.68,6.22,5.8,5.25,4.9,4.8,4.64,4.42,4.25,3.9,2.9,5,12.143,13.714,13.429,11.714,15.571,17.286,18.0,17.857,16.143,15.429,22.571
5,11,12,4,10,17,13,19,19,30,23,20.286,16.571,18.429,18.286,15.429,19.571,21.571,23.143,22.0,21.143,19.857,8.915,9.417,9.918,10.419,10.921,11.813,16.691,18.173,19.655,21.137,22.619,72.571,57.857,57.0,55.714,57.571,56.714,55.857,44.143,50.857,44.286,49.429,89.286,91.286,90.571,90.0,94.571,89.857,92.857,90.571,86.286,92.714,90.857,73.0,0.1,18.3,15.0,25.0,34.0,4.0,2.6,60.6,1.1,141.0,82.714,75.286,75.857,74.286,77.429,74.714,75.857,70.571,71.143,69.0,70.0,22.857,20.571,23.429,22.857,19.143,23.571,25.857,27.429,26.286,26.143,24.429,7.05,6.68,6.22,5.8,5.25,4.9,4.8,4.64,4.42,4.25,3.9,21,17.571,12.143,13.714,13.429,11.714,15.571,17.286,18.0,17.857,16.143,15.429
21,5,11,12,4,10,17,13,19,19,30,18.571,20.286,16.571,18.429,18.286,15.429,19.571,21.571,23.143,22.0,21.143,8.414,8.915,9.417,9.918,10.419,10.921,11.813,16.691,18.173,19.655,21.137,51.0,72.571,57.857,57.0,55.714,57.571,56.714,55.857,44.143,50.857,44.286,90.714,89.286,91.286,90.571,90.0,94.571,89.857,92.857,90.571,86.286,92.714,5.3,73.0,0.1,18.3,15.0,25.0,34.0,4.0,2.6,60.6,1.1,71.857,82.714,75.286,75.857,74.286,77.429,74.714,75.857,70.571,71.143,69.0,23.857,22.857,20.571,23.429,22.857,19.143,23.571,25.857,27.429,26.286,26.143,7.29,7.05,6.68,6.22,5.8,5.25,4.9,4.8,4.64,4.42,4.25,10,12.857,17.571,12.143,13.714,13.429,11.714,15.571,17.286,18.0,17.857,16.143
10,21,5,11,12,4,10,17,13,19,19,16.143,18.571,20.286,16.571,18.429,18.286,15.429,19.571,21.571,23.143,22.0,7.912,8.414,8.915,9.417,9.918,10.419,10.921,11.813,16.691,18.173,19.655,52.857,51.0,72.571,57.857,57.0,55.714,57.571,56.714,55.857,44.143,50.857,93.286,90.714,89.286,91.286,90.571,90.0,94.571,89.857,92.857,90.571,86.286,42.2,5.3,73.0,0.1,18.3,15.0,25.0,34.0,4.0,2.6,60.6,76.429,71.857,82.714,75.286,75.857,74.286,77.429,74.714,75.857,70.571,71.143,20.429,23.857,22.857,20.571,23.429,22.857,19.143,23.571,25.857,27.429,26.286,7.38,7.29,7.05,6.68,6.22,5.8,5.25,4.9,4.8,4.64,4.42,22,11.286,12.857,17.571,12.143,13.714,13.429,11.714,15.571,17.286,18.0,17.857
22,10,21,5,11,12,4,10,17,13,19,21.0,16.143,18.571,20.286,16.571,18.429,18.286,15.429,19.571,21.571,23.143,7.411,7.912,8.414,8.915,9.417,9.918,10.419,10.921,11.813,16.691,18.173,41.143,52.857,51.0,72.571,57.857,57.0,55.714,57.571,56.714,55.857,44.143,77.429,93.286,90.714,89.286,91.286,90.571,90.0,94.571,89.857,92.857,90.571,3.0,42.2,5.3,73.0,0.1,18.3,15.0,25.0,34.0,4.0,2.6,62.286,76.429,71.857,82.714,75.286,75.857,74.286,77.429,74.714,75.857,70.571,25.429,20.429,23.857,22.857,20.571,23.429,22.857,19.143,23.571,25.857,27.429,7.37,7.38,7.29,7.05,6.68,6.22,5.8,5.25,4.9,4.8,4.64,17,15.857,11.286,12.857,17.571,12.143,13.714,13.429,11.714,15.571,17.286,18.0
17,22,10,21,5,11,12,4,10,17,13,15.429,21.0,16.143,18.571,20.286,16.571,18.429,18.286,15.429,19.571,21.571,6.909,7.411,7.912,8.414,8.915,9.417,9.918,10.419,10.921,11.813,16.691,41.143,41.143,52.857,51.0,72.571,57.857,57.0,55.714,57.571,56.714,55.857,83.143,77.429,93.286,90.714,89.286,91.286,90.571,90.0,94.571,89.857,92.857,13.0,3.0,42.2,5.3,73.0,0.1,18.3,15.0,25.0,34.0,4.0,63.0,62.286,76.429,71.857,82.714,75.286,75.857,74.286,77.429,74.714,75.857,21.429,25.429,20.429,23.857,22.857,20.571,23.429,22.857,19.143,23.571,25.857,7.26,7.37,7.38,7.29,7.05,6.68,6.22,5.8,5.25,4.9,4.8,6,9.571,15.857,11.286,12.857,17.571,12.143,13.714,13.429,11.714,15.571,17.286
6,17,22,10,21,5,11,12,4,10,17,21.143,15.429,21.0,16.143,18.571,20.286,16.571,18.429,18.286,15.429,19.571,6.408,6.909,7.411,7.912,8.414,8.915,9.417,9.918,10.419,10.921,11.813,47.857,41.143,41.143,52.857,51.0,72.571,57.857,57.0,55.714,57.571,56.714,78.857,83.143,77.429,93.286,90.714,89.286,91.286,90.571,90.0,94.571,89.857,2.0,13.0,3.0,42.2,5.3,73.0,0.1,18.3,15.0,25.0,34.0,63.571,63.0,62.286,76.429,71.857,82.714,75.286,75.857,74.286,77.429,74.714,26.286,21.429,25.429,20.429,23.857,22.857,20.571,23.429,22.857,19.143,23.571,7.1,7.26,7.37,7.38,7.29,7.05,6.68,6.22,5.8,5.25,4.9,15,16.143,9.571,15.857,11.286,12.857,17.571,12.143,13.714,13.429,11.714,15.571
15,6,17,22,10,21,5,11,12,4,10,20.0,21.143,15.429,21.0,16.143,18.571,20.286,16.571,18.429,18.286,15.429,3.484,6.408,6.909,7.411,7.912,8.414,8.915,9.417,9.918,10.419,10.921,44.143,47.857,41.143,41.143,52.857,51.0,72.571,57.857,57.0,55.714,57.571,76.429,78.857,83.143,77.429,93.286,90.714,89.286,91.286,90.571,90.0,94.571,0.0,2.0,13.0,3.0,42.2,5.3,73.0,0.1,18.3,15.0,25.0,60.286,63.571,63.0,62.286,76.429,71.857,82.714,75.286,75.857,74.286,77.429,24.857,26.286,21.429,25.429,20.429,23.857,22.857,20.571,23.429,22.857,19.143,6.93,7.1,7.26,7.37,7.38,7.29,7.05,6.68,6.22,5.8,5.25,8,15.0,16.143,9.571,15.857,11.286,12.857,17.571,12.143,13.714,13.429,11.714
8,15,6,17,22,10,21,5,11,12,4,21.429,20.0,21.143,15.429,21.0,16.143,18.571,20.286,16.571,18.429,18.286,2.201,3.484,6.408,6.909,7.411,7.912,8.414,8.915,9.417,9.918,10.419,36.571,44.143,47.857,41.143,41.143,52.857,51.0,72.571,57.857,57.0,55.714,80.571,76.429,78.857,83.143,77.429,93.286,90.714,89.286,91.286,90.571,90.0,3.0,0.0,2.0,13.0,3.0,42.2,5.3,73.0,0.1,18.3,15.0,57.0,60.286,63.571,63.0,62.286,76.429,71.857,82.714,75.286,75.857,74.286,25.714,24.857,26.286,21.429,25.429,20.429,23.857,22.857,20.571,23.429,22.857,6.63,6.93,7.1,7.26,7.37,7.38,7.29,7.05,6.68,6.22,5.8,16,14.571,15.0,16.143,9.571,15.857,11.286,12.857,17.571,12.143,13.714,13.429
16,8,15,6,17,22,10,21,5,11,12,25.0,21.429,20.0,21.143,15.429,21.0,16.143,18.571,20.286,16.571,18.429,2.611,2.201,3.484,6.408,6.909,7.411,7.912,8.414,8.915,9.417,9.918,30.286,36.571,44.143,47.857,41.143,41.143,52.857,51.0,72.571,57.857,57.0,75.143,80.571,76.429,78.857,83.143,77.429,93.286,90.714,89.286,91.286,90.571,0.0,3.0,0.0,2.0,13.0,3.0,42.2,5.3,73.0,0.1,18.3,52.571,57.0,60.286,63.571,63.0,62.286,76.429,71.857,82.714,75.286,75.857,30.857,25.714,24.857,26.286,21.429,25.429,20.429,23.857,22.857,20.571,23.429,6.29,6.63,6.93,7.1,7.26,7.37,7.38,7.29,7.05,6.68,6.22,6,18.857,14.571,15.0,16.143,9.571,15.857,11.286,12.857,17.571,12.143,13.714
6,16,8,15,6,17,22,10,21,5,11,19.143,25.0,21.429,20.0,21.143,15.429,21.0,16.143,18.571,20.286,16.571,3.022,2.611,2.201,3.484,6.408,6.909,7.411,7.912,8.414,8.915,9.417,23.0,30.286,36.571,44.143,47.857,41.143,41.143,52.857,51.0,72.571,57.857,67.571,75.143,80.571,76.429,78.857,83.143,77.429,93.286,90.714,89.286,91.286,0.4,0.0,3.0,0.0,2.0,13.0,3.0,42.2,5.3,73.0,0.1,43.571,52.571,57.0,60.286,63.571,63.0,62.286,76.429,71.857,82.714,75.286,26.286,30.857,25.714,24.857,26.286,21.429,25.429,20.429,23.857,22.857,20.571,5.95,6.29,6.63,6.93,7.1,7.26,7.37,7.38,7.29,7.05,6.68,9,11.714,18.857,14.571,15.0,16.143,9.571,15.857,11.286,12.857,17.571,12.143
9,6,16,8,15,6,17,22,10,21,5,26.429,19.143,25.0,21.429,20.0,21.143,15.429,21.0,16.143,18.571,20.286,3.433,3.022,2.611,2.201,3.484,6.408,6.909,7.411,7.912,8.414,8.915,39.0,23.0,30.286,36.571,44.143,47.857,41.143,41.143,52.857,51.0,72.571,72.429,67.571,75.143,80.571,76.429,78.857,83.143,77.429,93.286,90.714,89.286,20.0,0.4,0.0,3.0,0.0,2.0,13.0,3.0,42.2,5.3,73.0,55.429,43.571,52.571,57.0,60.286,63.571,63.0,62.286,76.429,71.857,82.714,31.286,26.286,30.857,25.714,24.857,26.286,21.429,25.429,20.429,23.857,22.857,5.64,5.95,6.29,6.63,6.93,7.1,7.26,7.37,7.38,7.29,7.05,8,21.429,11.714,18.857,14.571,15.0,16.143,9.571,15.857,11.286,12.857,17.571
8,9,6,16,8,15,6,17,22,10,21,23.286,26.429,19.143,25.0,21.429,20.0,21.143,15.429,21.0,16.143,18.571,3.843,3.433,3.022,2.611,2.201,3.484,6.408,6.909,7.411,7.912,8.414,44.714,39.0,23.0,30.286,36.571,44.143,47.857,41.143,41.143,52.857,51.0,85.143,72.429,67.571,75.143,80.571,76.429,78.857,83.143,77.429,93.286,90.714,1.0,20.0,0.4,0.0,3.0,0.0,2.0,13.0,3.0,42.2,5.3,64.429,55.429,43.571,52.571,57.0,60.286,63.571,63.0,62.286,76.429,71.857,28.857,31.286,26.286,30.857,25.714,24.857,26.286,21.429,25.429,20.429,23.857,5.46,5.64,5.95,6.29,6.63,6.93,7.1,7.26,7.37,7.38,7.29,7,17.857,21.429,11.714,18.857,14.571,15.0,16.143,9.571,15.857,11.286,12.857
7,8,9,6,16,8,15,6,17,22,10,21.0,23.286,26.429,19.143,25.0,21.429,20.0,21.143,15.429,21.0,16.143,4.254,3.843,3.433,3.022,2.611,2.201,3.484,6.408,6.909,7.411,7.912,42.429,44.714,39.0,23.0,30.286,36.571,44.143,47.857,41.143,41.143,52.857,86.143,85.143,72.429,67.571,75.143,80.571,76.429,78.857,83.143,77.429,93.286,9.0,1.0,20.0,0.4,0.0,3.0,0.0,2.0,13.0,3.0,42.2,63.286,64.429,55.429,43.571,52.571,57.0,60.286,63.571,63.0,62.286,76.429,25.714,28.857,31.286,26.286,30.857,25.714,24.857,26.286,21.429,25.429,20.429,5.2,5.46,5.64,5.95,6.29,6.63,6.93,7.1,7.26,7.37,7.38,3,16.571,17.857,21.429,11.714,18.857,14.571,15.0,16.143,9.571,15.857,11.286
3,7,8,9,6,16,8,15,6,17,22,22.143,21.0,23.286,26.429,19.143,25.0,21.429,20.0,21.143,15.429,21.0,4.664,4.254,3.843,3.433,3.022,2.611,2.201,3.484,6.408,6.909,7.411,50.571,42.429,44.714,39.0,23.0,30.286,36.571,44.143,47.857,41.143,41.143,84.286,86.143,85.143,72.429,67.571,75.143,80.571,76.429,78.857,83.143,77.429,21.8,9.0,1.0,20.0,0.4,0.0,3.0,0.0,2.0,13.0,3.0,67.0,63.286,64.429,55.429,43.571,52.571,57.0,60.286,63.571,63.0,62.286,27.571,25.714,28.857,31.286,26.286,30.857,25.714,24.857,26.286,21.429,25.429,5.06,5.2,5.46,5.64,5.95,6.29,6.63,6.93,7.1,7.26,7.37,2,17.143,16.571,17.857,21.429,11.714,18.857,14.571,15.0,16.143,9.571,15.857
2,3,7,8,9,6,16,8,15,6,17,25.571,22.143,21.0,23.286,26.429,19.143,25.0,21.429,20.0,21.143,15.429,5.075,4.664,4.254,3.843,3.433,3.022,2.611,2.201,3.484,6.408,6.909,44.286,50.571,42.429,44.714,39.0,23.0,30.286,36.571,44.143,47.857,41.143,80.714,84.286,86.143,85.143,72.429,67.571,75.143,80.571,76.429,78.857,83.143,3.1,21.8,9.0,1.0,20.0,0.4,0.0,3.0,0.0,2.0,13.0,61.857,67.0,63.286,64.429,55.429,43.571,52.571,57.0,60.286,63.571,63.0,30.286,27.571,25.714,28.857,31.286,26.286,30.857,25.714,24.857,26.286,21.429,5.07,5.06,5.2,5.46,5.64,5.95,6.29,6.63,6.93,7.1,7.26,8,20.857,17.143,16.571,17.857,21.429,11.714,18.857,14.571,15.0,16.143,9.571
8,2,3,7,8,9,6,16,8,15,6,25.143,25.571,22.143,21.0,23.286,26.429,19.143,25.0,21.429,20.0,21.143,5.486,5.075,4.664,4.254,3.843,3.433,3.022,2.611,2.201,3.484,6.408,37.571,44.286,50.571,42.429,44.714,39.0,23.0,30.286,36.571,44.143,47.857,69.857,80.714,84.286,86.143,85.143,72.429,67.571,75.143,80.571,76.429,78.857,0.7,3.1,21.8,9.0,1.0,20.0,0.4,0.0,3.0,0.0,2.0,53.0,61.857,67.0,63.286,64.429,55.429,43.571,52.571,57.0,60.286,63.571,30.143,30.286,27.571,25.714,28.857,31.286,26.286,30.857,25.714,24.857,26.286,5.05,5.07,5.06,5.2,5.46,5.64,5.95,6.29,6.63,6.93,7.1,8,20.143,20.857,17.143,16.571,17.857,21.429,11.714,18.857,14.571,15.0,16.143
8,8,2,3,7,8,9,6,16,8,15,30.286,25.143,25.571,22.143,21.0,23.286,26.429,19.143,25.0,21.429,20.0,5.896,5.486,5.075,4.664,4.254,3.843,3.433,3.022,2.611,2.201,3.484,32.286,37.571,44.286,50.571,42.429,44.714,39.0,23.0,30.286,36.571,44.143,72.714,69.857,80.714,84.286,86.143,85.143,72.429,67.571,75.143,80.571,76.429,0.0,0.7,3.1,21.8,9.0,1.0,20.0,0.4,0.0,3.0,0.0,51.857,53.0,61.857,67.0,63.286,64.429,55.429,43.571,52.571,57.0,60.286,36.714,30.143,30.286,27.571,25.714,28.857,31.286,26.286,30.857,25.714,24.857,5.05,5.05,5.07,5.06,5.2,5.46,5.64,5.95,6.29,6.63,6.93,10,23.286,20.143,20.857,17.143,16.571,17.857,21.429,11.714,18.857,14.571,15.0
10,8,8,2,3,7,8,9,6,16,8,27.0,30.286,25.143,25.571,22.143,21.0,23.286,26.429,19.143,25.0,21.429,6.307,5.896,5.486,5.075,4.664,4.254,3.843,3.433,3.022,2.611,2.201,24.143,32.286,37.571,44.286,50.571,42.429,44.714,39.0,23.0,30.286,36.571,71.571,72.714,69.857,80.714,84.286,86.143,85.143,72.429,67.571,75.143,80.571,6.0,0.0,0.7,3.1,21.8,9.0,1.0,20.0,0.4,0.0,3.0,46.571,51.857,53.0,61.857,67.0,63.286,64.429,55.429,43.571,52.571,57.0,33.143,36.714,30.143,30.286,27.571,25.714,28.857,31.286,26.286,30.857,25.714,4.95,5.05,5.05,5.07,5.06,5.2,5.46,5.64,5.95,6.29,6.63,14,20.714,23.286,20.143,20.857,17.143,16.571,17.857,21.429,11.714,18.857,14.571
14,10,8,8,2,3,7,8,9,6,16,28.286,27.0,30.286,25.143,25.571,22.143,21.0,23.286,26.429,19.143,25.0,6.718,6.307,5.896,5.486,5.075,4.664,4.254,3.843,3.433,3.022,2.611,38.571,24.143,32.286,37.571,44.286,50.571,42.429,44.714,39.0,23.0,30.286,76.0,71.571,72.714,69.857,80.714,84.286,86.143,85.143,72.429,67.571,75.143,81.0,6.0,0.0,0.7,3.1,21.8,9.0,1.0,20.0,0.4,0.0,57.0,46.571,51.857,53.0,61.857,67.0,63.286,64.429,55.429,43.571,52.571,34.0,33.143,36.714,30.143,30.286,27.571,25.714,28.857,31.286,26.286,30.857,4.74,4.95,5.05,5.05,5.07,5.06,5.2,5.46,5.64,5.95,6.29,10,23.0,20.714,23.286,20.143,20.857,17.143,16.571,17.857,21.429,11.714,18.857
10,14,10,8,8,2,3,7,8,9,6,24.286,28.286,27.0,30.286,25.143,25.571,22.143,21.0,23.286,26.429,19.143,7.128,6.718,6.307,5.896,5.486,5.075,4.664,4.254,3.843,3.433,3.022,57.571,38.571,24.143,32.286,37.571,44.286,50.571,42.429,44.714,39.0,23.0,92.857,76.0,71.571,72.714,69.857,80.714,84.286,86.143,85.143,72.429,67.571,63.0,81.0,6.0,0.0,0.7,3.1,21.8,9.0,1.0,20.0,0.4,76.286,57.0,46.571,51.857,53.0,61.857,67.0,63.286,64.429,55.429,43.571,30.0,34.0,33.143,36.714,30.143,30.286,27.571,25.714,28.857,31.286,26.286,4.53,4.74,4.95,5.05,5.05,5.07,5.06,5.2,5.46,5.64,5.95,21,19.429,23.0,20.714,23.286,20.143,20.857,17.143,16.571,17.857,21.429,11.714
21,10,14,10,8,8,2,3,7,8,9,24.0,24.286,28.286,27.0,30.286,25.143,25.571,22.143,21.0,23.286,26.429,7.539,7.128,6.718,6.307,5.896,5.486,5.075,4.664,4.254,3.843,3.433,33.0,57.571,38.571,24.143,32.286,37.571,44.286,50.571,42.429,44.714,39.0,82.286,92.857,76.0,71.571,72.714,69.857,80.714,84.286,86.143,85.143,72.429,19.0,63.0,81.0,6.0,0.0,0.7,3.1,21.8,9.0,1.0,20.0,56.429,76.286,57.0,46.571,51.857,53.0,61.857,67.0,63.286,64.429,55.429,29.429,30.0,34.0,33.143,36.714,30.143,30.286,27.571,25.714,28.857,31.286,4.98,4.53,4.74,4.95,5.05,5.05,5.07,5.06,5.2,5.46,5.64,18,18.571,19.429,23.0,20.714,23.286,20.143,20.857,17.143,16.571,17.857,21.429
18,21,10,14,10,8,8,2,3,7,8,24.857,24.0,24.286,28.286,27.0,30.286,25.143,25.571,22.143,21.0,23.286,7.95,7.539,7.128,6.718,6.307,5.896,5.486,5.075,4.664,4.254,3.843,34.857,33.0,57.571,38.571,24.143,32.286,37.571,44.286,50.571,42.429,44.714,82.429,82.286,92.857,76.0,71.571,72.714,69.857,80.714,84.286,86.143,85.143,32.0,19.0,63.0,81.0,6.0,0.0,0.7,3.1,21.8,9.0,1.0,58.429,56.429,76.286,57.0,46.571,51.857,53.0,61.857,67.0,63.286,64.429,29.857,29.429,30.0,34.0,33.143,36.714,30.143,30.286,27.571,25.714,28.857,5.03,4.98,4.53,4.74,4.95,5.05,5.05,5.07,5.06,5.2,5.46,6,19.286,18.571,19.429,23.0,20.714,23.286,20.143,20.857,17.143,16.571,17.857
6,18,21,10,14,10,8,8,2,3,7,26.0,24.857,24.0,24.286,28.286,27.0,30.286,25.143,25.571,22.143,21.0,8.36,7.95,7.539,7.128,6.718,6.307,5.896,5.486,5.075,4.664,4.254,45.143,34.857,33.0,57.571,38.571,24.143,32.286,37.571,44.286,50.571,42.429,85.571,82.429,82.286,92.857,76.0,71.571,72.714,69.857,80.714,84.286,86.143,48.0,32.0,19.0,63.0,81.0,6.0,0.0,0.7,3.1,21.8,9.0,63.857,58.429,56.429,76.286,57.0,46.571,51.857,53.0,61.857,67.0,63.286,31.286,29.857,29.429,30.0,34.0,33.143,36.714,30.143,30.286,27.571,25.714,5.31,5.03,4.98,4.53,4.74,4.95,5.05,5.05,5.07,5.06,5.2,13,20.429,19.286,18.571,19.429,23.0,20.714,23.286,20.143,20.857,17.143,16.571
13,6,18,21,10,14,10,8,8,2,3,24.143,26.0,24.857,24.0,24.286,28.286,27.0,30.286,25.143,25.571,22.143,8.771,8.36,7.95,7.539,7.128,6.718,6.307,5.896,5.486,5.075,4.664,47.286,45.143,34.857,33.0,57.571,38.571,24.143,32.286,37.571,44.286,50.571,87.857,85.571,82.429,82.286,92.857,76.0,71.571,72.714,69.857,80.714,84.286,82.1,48.0,32.0,19.0,63.0,81.0,6.0,0.0,0.7,3.1,21.8,66.286,63.857,58.429,56.429,76.286,57.0,46.571,51.857,53.0,61.857,67.0,29.857,31.286,29.857,29.429,30.0,34.0,33.143,36.714,30.143,30.286,27.571,5.24,5.31,5.03,4.98,4.53,4.74,4.95,5.05,5.05,5.07,5.06,11,19.286,20.429,19.286,18.571,19.429,23.0,20.714,23.286,20.143,20.857,17.143
11,13,6,18,21,10,14,10,8,8,2,28.143,24.143,26.0,24.857,24.0,24.286,28.286,27.0,30.286,25.143,25.571,9.181,8.771,8.36,7.95,7.539,7.128,6.718,6.307,5.896,5.486,5.075,44.714,47.286,45.143,34.857,33.0,57.571,38.571,24.143,32.286,37.571,44.286,83.714,87.857,85.571,82.429,82.286,92.857,76.0,71.571,72.714,69.857,80.714,2.0,82.1,48.0,32.0,19.0,63.0,81.0,6.0,0.0,0.7,3.1,63.571,66.286,63.857,58.429,56.429,76.286,57.0,46.571,51.857,53.0,61.857,33.286,29.857,31.286,29.857,29.429,30.0,34.0,33.143,36.714,30.143,30.286,5.08,5.24,5.31,5.03,4.98,4.53,4.74,4.95,5.05,5.05,5.07,9,23.571,19.286,20.429,19.286,18.571,19.429,23.0,20.714,23.286,20.143,20.857
9,11,13,6,18,21,10,14,10,8,8,27.857,28.143,24.143,26.0,24.857,24.0,24.286,28.286,27.0,30.286,25.143,9.592,9.181,8.771,8.36,7.95,7.539,7.128,6.718,6.307,5.896,5.486,43.857,44.714,47.286,45.143,34.857,33.0,57.571,38.571,24.143,32.286,37.571,82.714,83.714,87.857,85.571,82.429,82.286,92.857,76.0,71.571,72.714,69.857,63.1,2.0,82.1,48.0,32.0,19.0,63.0,81.0,6.0,0.0,0.7,62.571,63.571,66.286,63.857,58.429,56.429,76.286,57.0,46.571,51.857,53.0,32.429,33.286,29.857,31.286,29.857,29.429,30.0,34.0,33.143,36.714,30.143,4.6,5.08,5.24,5.31,5.03,4.98,4.53,4.74,4.95,5.05,5.05,6,23.286,23.571,19.286,20.429,19.286,18.571,19.429,23.0,20.714,23.286,20.143
6,9,11,13,6,18,21,10,14,10,8,26.143,27.857,28.143,24.143,26.0,24.857,24.0,24.286,28.286,27.0,30.286,10.003,9.592,9.181,8.771,8.36,7.95,7.539,7.128,6.718,6.307,5.896,44.571,43.857,44.714,47.286,45.143,34.857,33.0,57.571,38.571,24.143,32.286,77.0,82.714,83.714,87.857,85.571,82.429,82.286,92.857,76.0,71.571,72.714,16.0,63.1,2.0,82.1,48.0,32.0,19.0,63.0,81.0,6.0,0.0,59.714,62.571,63.571,66.286,63.857,58.429,56.429,76.286,57.0,46.571,51.857,30.857,32.429,33.286,29.857,31.286,29.857,29.429,30.0,34.0,33.143,36.714,4.27,4.6,5.08,5.24,5.31,5.03,4.98,4.53,4.74,4.95,5.05,3,21.714,23.286,23.571,19.286,20.429,19.286,18.571,19.429,23.0,20.714,23.286
3,6,9,11,13,6,18,21,10,14,10,27.714,26.143,27.857,28.143,24.143,26.0,24.857,24.0,24.286,28.286,27.0,10.413,10.003,9.592,9.181,8.771,8.36,7.95,7.539,7.128,6.718,6.307,45.857,44.571,43.857,44.714,47.286,45.143,34.857,33.0,57.571,38.571,24.143,90.0,77.0,82.714,83.714,87.857,85.571,82.429,82.286,92.857,76.0,71.571,138.1,16.0,63.1,2.0,82.1,48.0,32.0,19.0,63.0,81.0,6.0,69.0,59.714,62.571,63.571,66.286,63.857,58.429,56.429,76.286,57.0,46.571,32.571,30.857,32.429,33.286,29.857,31.286,29.857,29.429,30.0,34.0,33.143,3.65,4.27,4.6,5.08,5.24,5.31,5.03,4.98,4.53,4.74,4.95,6,22.286,21.714,23.286,23.571,19.286,20.429,19.286,18.571,19.429,23.0,20.714
